Contact_ID,Start_Term_and_Year,Program_Desc,IPEDS_Ethnicities,IPEDS_Hispanic,Sex,Created_Date,Complete_Date,Admit_Date,Deposit_Date
001342,Fall 2021,Management - MS,Asian,Non-Hispanic,Male,4/12/2021,5/24/2021 14:40,6/3/2021 17:26,
001343,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,4/30/2021,6/1/2021 16:00,6/8/2021 12:00,
001344,Spring 2021,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,6/18/2020,9/21/2020 11:05,9/21/2020 11:05,11/12/2020 0:00
001345,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Female,3/11/2020,,,
001346,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,11/25/2019,2/3/2020,2/12/2020,3/19/2020
001347,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,1/23/2022,4/20/2022 10:28,,
001348,Fall 2021,Accounting - MS,Asian,Non-Hispanic,Female,8/18/2020,12/3/2020 15:53,12/11/2020 15:30,
001349,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,11/19/2018,5/9/2019 16:27,5/15/2019 10:49,
001350,Fall 2020,Business Administration - MBA,Not Reported,Non-Hispanic,Male,9/24/2019,5/20/2020,5/29/2020,7/28/2020
001351,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Male,8/27/2020,,,
001352,Fall 2021,Management - MS,White/Caucasian,Non-Hispanic,Male,1/25/2021,2/16/2021 13:41,3/2/2021 15:17,4/26/2021 0:00
001353,Fall 2020,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,6/18/2020,7/6/2020,7/31/2020,
001354,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,7/17/2022,7/22/2022 18:54,7/28/2022 12:00,7/29/2022 0:00
001355,Fall 2019,Real Estate Development - MS,Not Reported,Non-Hispanic,Male,3/5/2019,3/25/2019 11:10,4/6/2019 15:40,
001356,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,11/7/2019,12/17/2019,12/20/2019,12/26/2019
001357,Fall 2019,Accounting - MS,Not Reported,Hispanic,Female,1/7/2019,1/30/2019 16:31,,
001358,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,12/23/2019,10/11/2021 10:05,10/11/2021 10:05,
001359,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Female,8/15/2018,4/1/2021 14:28,,
001360,Spring 2020,Technology Management - MS,Asian,Non-Hispanic,Female,5/22/2019,,,
001361,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Female,11/22/2019,,,
001362,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,10/20/2018,12/5/2018 11:05,2/8/2019 15:55,5/8/2019 0:00
001363,Fall 2022,Accounting - MS,Not Reported,Non-Hispanic,Female,4/13/2021,2/1/2022 16:50,2/10/2022 16:53,2/15/2022 0:00
001364,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,8/16/2021,,,
001365,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,8/15/2018,12/4/2018 12:01,12/15/2018 13:40,5/7/2019 0:00
001366,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Female,4/27/2019,,,
001367,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,5/1/2019,6/7/2019 11:34,7/13/2019 15:33,7/15/2019 0:00
001368,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,12/22/2020,4/28/2021 15:05,,
001369,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,1/4/2022,3/8/2022 21:30,3/22/2022 10:24,
001370,Fall 2021,Finance - MS,White/Caucasian,Non-Hispanic,Male,6/28/2021,8/3/2021 23:08,8/7/2021 17:07,8/15/2021 10:20
001371,Fall 2022,Business Administration - MBA,Black/African American,Non-Hispanic,Male,4/9/2022,5/4/2022 14:48,5/12/2022 12:00,5/23/2022 0:00
001372,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,8/1/2019,11/4/2019,11/9/2019,11/24/2019
001373,Fall 2021,Accounting - MS,Asian,Non-Hispanic,Male,3/19/2020,10/23/2020 11:52,11/18/2020 13:28,12/29/2020 0:00
001374,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Female,10/5/2018,5/6/2019 15:04,6/14/2019 10:11,6/24/2019 0:00
001375,Fall 2022,Technology Management - MS,Black/African American,Non-Hispanic,Female,6/2/2022,8/4/2022 21:39,,
001376,Fall 2021,Business Administration - MBA,Prefer to not respond,Non-Hispanic,Female,1/6/2021,,,
001377,Fall 2022,Management - MS,Not Reported,Non-Hispanic,Male,1/11/2021,6/17/2022 12:00,,
001378,Spring 2021,Technology Management - MS,White/Caucasian,Non-Hispanic,Male,4/22/2020,10/5/2020 13:02,10/29/2020 13:47,10/29/2020 0:00
001379,Fall 2022,Business - PHD,Black/African American,Non-Hispanic,Female,10/30/2021,,,
001380,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,10/15/2018,8/12/2019 8:14,8/12/2019 8:14,2/16/2018 0:00
001381,Fall 2022,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,1/31/2022,3/30/2022 19:15,4/6/2022 17:00,4/7/2022 0:00
001382,Fall 2021,Finance - MS,Prefer to not respond,Hispanic,Female,3/10/2021,7/26/2021 12:14,8/3/2021 12:30,8/5/2021 15:48
001383,Fall 2022,Business - PHD,White/Caucasian,Non-Hispanic,Male,11/5/2021,,,
001384,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,1/14/2020,7/15/2020,,
001385,Fall 2021,Business Administration - MBA,Prefer to not respond,Non-Hispanic,Prefer to not respond,5/27/2020,9/21/2020 10:05,9/21/2020 10:05,
001386,Fall 2021,Management - MS,Not Reported,Non-Hispanic,Female,2/9/2021,8/14/2021 12:00,8/14/2021 12:00,8/15/2021 0:00
001387,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,12/11/2019,2/14/2020,2/25/2020,3/2/2020
001388,Fall 2021,Management - MS,Black/African American,Non-Hispanic,Female,1/25/2021,,,
001389,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,5/9/2022,5/24/2022 16:51,6/8/2022 9:12,6/14/2022 0:00
001390,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Male,9/12/2020,1/22/2021 11:45,1/29/2021 10:59,
001391,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,2/14/2022,2/24/2022 14:27,3/10/2022 13:12,3/12/2022 0:00
001392,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,12/11/2019,3/15/2021 12:59,,
001393,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,5/11/2020,,,
001394,Fall 2022,Business Administration - MBA,Asian,Non-Hispanic,Female,3/5/2022,,,
001395,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,12/25/2018,,,
001396,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,1/22/2021,6/24/2021 16:50,7/2/2021 13:45,
001397,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Female,4/1/2021,,,
001398,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,7/31/2019,,,
001399,Spring 2020,Technology Management - MS,White/Caucasian,Non-Hispanic,Male,10/3/2019,10/22/2019 13:19,11/1/2019 10:33,11/9/2019 0:00
001400,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,4/20/2020,5/6/2020,,
001401,Spring 2021,Technology Management - MS,Black/African American,Non-Hispanic,Female,11/7/2020,12/15/2020 10:55,12/18/2020 16:00,12/30/2020 0:00
001402,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Female,10/9/2020,11/5/2020 20:05,11/18/2020 14:50,
001403,Fall 2022,Management - MS,Pacific Islander,Non-Hispanic,Male,2/7/2022,5/6/2022 9:31,5/14/2022 12:00,
001404,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,3/3/2021,4/9/2021 17:56,4/16/2021 15:50,6/10/2021 10:57
001405,Fall 2022,Technology Management - MS,Asian,Non-Hispanic,Female,1/7/2020,5/4/2022 17:04,5/14/2022 12:00,
001406,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,10/15/2018,8/12/2019 8:14,,
001407,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,4/1/2021,3/7/2022 14:45,3/17/2022 8:30,3/21/2022 0:00
001408,Fall 2022,Accounting - MS,White/Caucasian,Non-Hispanic,Male,5/20/2019,7/18/2022 16:23,,
001409,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,3/31/2021,10/14/2021 15:17,10/22/2021 15:06,10/25/2021 0:00
001410,Fall 2021,Management - MS,White/Caucasian,Non-Hispanic,Male,6/17/2021,6/23/2021 16:05,7/8/2021 16:36,
001411,Spring 2021,Real Estate Development - MS,Asian,Non-Hispanic,Female,6/27/2019,6/20/2020 15:05,6/20/2020 15:05,11/8/2020 0:00
001412,Fall 2019,Accounting - MS,Black/African American,Non-Hispanic,Female,10/29/2018,,,
001413,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,2/19/2020,,,
001414,Fall 2021,Management - MS,Asian,Non-Hispanic,Male,12/27/2020,,,
001415,Spring 2020,Technology Management - MS,White/Caucasian,Non-Hispanic,Female,8/24/2019,12/1/2019 17:13,12/6/2019 10:06,12/30/2019 0:00
001416,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,7/18/2019,,,
001417,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Female,10/5/2018,8/12/2019 8:14,8/12/2019 8:14,
001418,Fall 2021,Accounting - MS,Two or More,Non-Hispanic,Female,7/15/2019,5/6/2021 11:31,5/12/2021 13:50,5/12/2021 0:00
001419,Fall 2022,Business Administration - MBA,Two or More,Hispanic,Male,12/6/2021,1/4/2022 14:51,1/11/2022 14:05,1/29/2022 0:00
001420,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Male,3/9/2020,3/29/2020,4/15/2020,4/30/2020
001421,Fall 2022,Business - PHD,Asian,Non-Hispanic,Female,11/4/2021,,,
001422,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,12/11/2019,,,
001423,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Female,9/15/2021,,,
001424,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Female,2/7/2021,5/12/2021 15:05,5/14/2021 15:50,6/10/2021 0:00
001425,Fall 2019,Business Adminstration - MBA,Black/African American,Non-Hispanic,Female,8/30/2018,2/18/2019 11:41,2/26/2019 14:08,4/18/2019 0:00
001426,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,7/19/2022,8/1/2022 0:10,,
001427,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,6/17/2019,11/22/2021 12:06,11/22/2021 12:06,9/24/2020 0:00
001428,Fall 2019,Business Adminstration - MBA,White/Caucasian,Hispanic,Male,3/18/2019,,,
001429,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Female,9/2/2020,,,
001430,Spring 2022,Technology Management - MS,Not Reported,Non-Hispanic,Female,9/3/2021,11/29/2021 16:07,12/2/2021 15:14,12/6/2021 0:00
001431,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Female,1/14/2020,,,
001432,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Male,3/18/2020,,,
001433,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,8/15/2018,3/4/2019 16:26,4/17/2019 10:29,
001434,Spring 2020,Technology Management - MS,Native American,Hispanic,Male,11/7/2018,12/17/2019 15:11,12/17/2019 16:00,12/17/2019 0:00
001435,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,3/12/2020,8/7/2020,8/18/2020,
001436,Fall 2020,Management - MS,Asian,Non-Hispanic,Male,7/4/2020,,,
001437,Fall 2022,Management - MS,Asian,Non-Hispanic,Female,3/17/2022,,,
001438,Fall 2022,Business Administration - MBA,Asian,Non-Hispanic,Female,1/31/2022,,,
001439,Fall 2021,Management - MS,Black/African American,Non-Hispanic,Female,11/15/2019,12/8/2020 10:05,12/8/2020 10:05,
001440,Fall 2019,Business Adminstration - MBA,Prefer to not respond,Non-Hispanic,Male,10/13/2018,,,
001441,Fall 2022,Business Administration - MBA,Asian,Non-Hispanic,Male,1/4/2021,4/29/2022 16:29,5/7/2022 12:00,5/12/2022 9:33
001442,Fall 2022,Accounting - MS,White/Caucasian,Hispanic,Male,5/1/2021,4/14/2022 10:40,4/26/2022 10:11,4/29/2022 0:00
001443,Fall 2020,Business Administration - MBA,Two or More,Non-Hispanic,Female,1/17/2020,4/29/2020,5/1/2020,
001444,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,3/2/2021,3/22/2021 13:08,3/29/2021 12:30,4/8/2021 0:00
001445,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,9/27/2019,10/30/2019,,
001446,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,3/27/2019,,,
001447,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,8/20/2020,,,
001448,Fall 2021,Accounting - MS,Black/African American,Hispanic,Female,4/5/2021,6/23/2021 12:00,6/23/2021 12:00,6/4/2021 0:00
001449,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,3/1/2019,5/31/2019,10/4/2019,
001450,Fall 2021,Business Administration - MBA,Not Reported,Non-Hispanic,Male,7/19/2020,9/21/2020 11:06,9/21/2020 11:06,2/12/2021 0:00
001451,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Female,10/22/2020,12/17/2020 10:21,12/23/2020 16:00,
001452,Fall 2020,Accounting - M.S.,White/Caucasian,Non-Hispanic,Male,7/8/2019,3/2/2020,,
001453,Fall 2022,Management - MS,Black/African American,Non-Hispanic,Female,2/11/2022,,,
001454,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,1/1/2020,3/31/2021 14:30,4/7/2021 15:45,4/9/2021 0:00
001455,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,12/15/2020,4/2/2021 21:46,4/9/2021 11:08,
001456,Fall 2019,Business Adminstration - MBA,Black/African American,Non-Hispanic,Male,1/9/2019,4/16/2019 15:18,5/3/2019 10:15,5/12/2019 0:00
001457,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,6/30/2021,,,
001458,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,1/2/2019,,,
001459,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Male,6/14/2020,,,
001460,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,2/21/2020,4/23/2021 17:15,5/14/2021 14:48,7/23/2021 0:00
001461,Spring 2022,Real Estate Development - MS,Asian,Non-Hispanic,Male,8/24/2021,,,
001462,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,10/26/2020,,,
001463,Fall 2020,Real Estate Development - MS,Asian,Non-Hispanic,Female,1/29/2020,3/25/2020,4/2/2020,
001464,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,10/15/2018,8/12/2019 8:14,8/12/2019 8:14,
001465,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,7/9/2019,9/21/2020 10:05,9/21/2020 10:05,7/29/2020 0:00
001466,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Male,12/20/2019,1/27/2021 10:49,2/4/2021 9:55,2/13/2021 0:00
001467,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,4/16/2020,5/5/2020,5/8/2020,
001468,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Female,2/5/2019,,,
001469,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,10/15/2018,8/12/2019 8:14,8/12/2019 8:14,2/8/2018 0:00
001470,Fall 2022,Business - PHD,Asian,Non-Hispanic,Male,4/21/2021,3/17/2022 12:00,,
001471,Fall 2022,Management - MS,Asian,Non-Hispanic,Female,1/30/2022,6/30/2022 12:00,6/30/2022 12:00,
001472,Spring 2021,Technology Management - MS,Asian,Non-Hispanic,Female,10/1/2020,,,
001473,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,2/18/2022,4/9/2022 4:52,4/22/2022 8:00,6/28/2022 0:00
001474,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Male,2/12/2021,,,
001475,Fall 2019,Accounting - MS,Black/African American,Non-Hispanic,Female,1/6/2019,1/30/2019 16:23,2/22/2019 15:33,
001476,Fall 2020,Management - MS,White/Caucasian,Non-Hispanic,Male,3/12/2020,3/25/2020,4/3/2020,
001477,Fall 2021,Business Administration - MBA,White/Caucasian,Hispanic,Female,5/4/2021,6/22/2021 16:29,7/9/2021 15:31,
001478,Fall 2022,Finance - MS,Asian,Non-Hispanic,Female,6/21/2021,8/5/2022 11:48,8/10/2022 16:39,8/12/2022 0:00
001479,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,1/30/2020,1/5/2021 10:20,1/15/2021 12:05,4/29/2021 0:00
001480,Fall 2022,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,8/17/2019,3/25/2022 11:45,4/1/2022 17:00,4/5/2022 0:00
001481,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,5/22/2019,6/26/2019 15:48,6/29/2019 12:23,7/10/2019 0:00
001482,Fall 2021,Management - MS,Asian,Non-Hispanic,Male,11/20/2020,3/23/2021 12:00,3/23/2021 12:00,4/29/2021 0:00
001483,Spring 2021,Technology Management - MS,Asian,Non-Hispanic,Male,10/13/2020,1/6/2021 14:42,1/6/2021 19:15,1/13/2021 0:00
001484,Fall 2020,Management - MS,Asian,Non-Hispanic,Male,6/25/2020,,,
001485,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,9/11/2019,,,
001486,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,9/15/2020,9/28/2020 9:35,10/23/2020 10:00,
001487,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,8/26/2019,10/15/2019,10/19/2019,
001488,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Female,1/20/2020,,,
001489,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Male,8/15/2018,9/21/2020 10:05,9/21/2020 10:05,7/31/2020 0:00
001490,Spring 2020,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,5/14/2019,,,
001491,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Male,1/21/2020,5/8/2020,6/6/2020,
001492,Fall 2021,Business Administration - MBA,White/Caucasian,Hispanic,Female,6/30/2020,1/21/2021 13:21,1/22/2021 11:00,4/30/2021 0:00
001493,Fall 2020,Management - MS,White/Caucasian,Non-Hispanic,Female,9/11/2019,2/5/2020,2/19/2020,2/19/2020
001494,Fall 2019,Accounting - MS,Black/African American,Non-Hispanic,Female,10/2/2018,3/29/2019 11:09,4/12/2019 15:36,5/13/2019 0:00
001495,Fall 2021,Business Administration - MBA,Not Reported,Non-Hispanic,Female,8/23/2020,2/2/2021 11:40,2/9/2021 12:30,
001496,Spring 2020,Technology Management - MS,White/Caucasian,Non-Hispanic,Male,8/29/2019,12/17/2019 15:07,12/17/2019 16:00,12/17/2019 0:00
001497,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,12/6/2020,1/29/2021 10:29,2/5/2021 11:23,6/20/2021 0:00
001498,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,6/27/2019,7/24/2019 15:37,7/31/2019 14:48,8/7/2019 0:00
001499,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,10/31/2019,2/5/2020,2/12/2020,
001500,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,8/15/2018,4/22/2022 17:34,4/30/2022 12:00,5/1/2022 0:00
001501,Fall 2022,Business - PHD,Asian,Non-Hispanic,Female,9/14/2021,1/26/2022 13:04,,
001502,Spring 2022,Technology Management - MS,Asian,Non-Hispanic,Male,10/18/2020,12/8/2021 16:04,,
001503,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Male,2/14/2019,2/1/2020 11:05,2/1/2020 11:05,
001504,Fall 2022,Accounting - MS,White/Caucasian,Hispanic,Female,1/27/2022,2/28/2022 15:35,3/15/2022 9:57,3/17/2022 0:00
001505,Fall 2021,Finance - MS,Black/African American,Non-Hispanic,Female,10/11/2018,8/3/2021 13:59,8/7/2021 17:07,8/9/2021 17:00
001506,Spring 2023,Technology Management - MS,White/Caucasian,Non-Hispanic,Male,10/22/2020,5/31/2022 14:09,6/16/2022 13:35,
001507,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,11/5/2020,,,
001508,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,4/6/2020,4/22/2020,4/23/2020,5/24/2020
001509,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Male,5/23/2020,6/10/2020,6/19/2020,7/1/2020
001510,Fall 2020,Accounting - M.S.,White/Caucasian,Hispanic,Female,12/2/2018,2/1/2020,2/1/2020,
001511,Fall 2019,Accounting - MS,Not Reported,Hispanic,Female,12/5/2018,6/21/2019 11:52,6/29/2019 11:51,7/11/2019 0:00
001512,Fall 2019,Management - MS,Asian,Non-Hispanic,Female,10/15/2018,6/9/2019 19:56,6/26/2019 15:28,
001513,Fall 2019,Management - MS,White/Caucasian,Non-Hispanic,Male,12/3/2018,,,
001514,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,1/6/2020,1/29/2020,2/5/2020,
001515,Fall 2020,Business Administration - MBA,White/Caucasian,Hispanic,Female,8/15/2018,6/10/2020,6/18/2020,6/24/2020
001516,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,2/27/2022,6/17/2022 7:17,,
001517,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,1/24/2021,2/2/2021 11:13,2/9/2021 12:15,5/24/2021 15:26
001518,Fall 2020,Business Administration - MBA,White/Caucasian,Hispanic,Male,9/11/2019,10/9/2019,10/18/2019,10/21/2019
001519,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,3/23/2022,,,
001520,Fall 2020,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,5/12/2020,5/20/2020,,
001521,Fall 2020,Business Administration - MBA,Not Reported,Non-Hispanic,Female,1/4/2020,3/20/2020,3/20/2020,
001522,Fall 2022,Business - PHD,White/Caucasian,Non-Hispanic,Female,11/13/2021,,,
001523,Fall 2021,Business Administration - MBA,White/Caucasian,Hispanic,Female,8/15/2018,,,
001524,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Female,7/20/2020,,,
001525,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,1/8/2020,1/29/2020,2/11/2020,
